,place_id,name,neighbhood,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s
925,ChIJ3RpCi8kJLz4Rxpdq0Bvnf3Y,Arabica cofee,al mansurah,المنصورة,24.5995938,46.75493030000001,Coffee,3,114,2,1,0,1,1,True,True,1,20,13,11,20,3,187351,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
926,ChIJQdSqN5UJLz4RGHdkm9d3CDg,عنوان القهوة,al mansurah,المنصورة,24.6055934,46.7512495,Coffee,4,447,0,0,2,4,2,True,True,1,20,10,9,18,3,199320,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
927,ChIJ04RIL7kDLz4RaK-YU53s1A0,Moon Mood Specialty Coffee,al mansurah,المنصورة,24.6030986,46.7417093,Coffee,4,235,0,1,1,1,4,True,True,1,20,15,18,20,3,198714,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
928,ChIJT5zBCN0JLz4R4YHRSV83N-Q,بارولي كافية | parole cafe,al mansurah,المنصورة,24.6021021,46.749582,Coffee,4,337,1,1,1,2,3,True,True,1,20,11,13,20,3,183341,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
929,ChIJ0R-auPYPLz4RUr8OAsmNkx8,Barn's | بارنز,al mansurah,المنصورة,24.595286,46.7380806,Coffee,4,4,1,0,0,0,1,True,True,1,18,17,19,17,1,265444,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
930,ChIJ6RY3uYUJLz4RqmVf51BTQoA,بدون اسم كافيه,al mansurah,المنصورة,24.6006712,46.7542254,Coffee,4,836,2,0,0,1,5,True,True,0,20,12,10,19,3,184472,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
931,ChIJ3-3z6EkPLz4RkpgsIUFxp5E,قهوة المغرب,al mansurah,المنصورة,24.5974349,46.7419503,Coffee,4,332,1,0,1,0,4,True,True,1,17,17,17,19,2,212812,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
932,ChIJiWv98VkJLz4RqwR_sgs4_o8,بارنز كافيه,al mansurah,المنصورة,24.6012083,46.7488107,Coffee,4,76,3,0,0,1,2,True,True,1,20,12,15,20,3,170772,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
933,ChIJz2lDUlcPLz4RMxyC-Wq11Zo,قهوة و لاونج لولاء لاين,al mansurah,المنصورة,24.6008656,46.7442197,Coffee,3,238,2,0,0,2,2,False,True,1,20,14,18,20,2,185100,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
934,ChIJA8BZ7BUJLz4Rl-COtvaw9dg,هاف مليون,al mansurah,المنصورة,24.6058642,46.751784,Coffee,4,358,2,1,0,1,6,True,True,1,20,10,9,18,3,199320,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
935,ChIJwUFML-cJLz4R5IizIIF2YTM,Circle K Coffee,al mansurah,المنصورة,24.6113979,46.7621993,Coffee,4,2,0,0,0,0,0,True,True,0,20,9,7,14,3,77760,13206,15469,14928,15615,34951,7348,12602,15181,8694,4390,1786
936,ChIJqWPiy8UHLz4RkvyKa9FKuB0,Swedish Restaurant,al jazirah,الجزيرة,24.6593453,46.78792000000001,Restaurants,2,44,4,0,1,0,3,True,True,0,18,8,7,0,2,205357,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
937,ChIJQ7SG4cAHLz4Rg9sA5-sP7s4,مطعم سلطان الدوسري البخاري,al jazirah,الجزيرة,24.654178,46.80256379999999,Restaurants,3,219,0,3,1,2,0,True,True,1,16,15,7,0,2,164285,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
938,ChIJu-ocproHLz4RJZ4k8ZILh4Q,بارنز,al jazirah,الجزيرة,24.6614584,46.7873244,Coffee,4,251,1,1,1,2,2,True,False,1,19,6,7,1,1,184062,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
939,ChIJO5rbCp2hLz4RoxAhRhzSSp8,د.كيف كافيه,al jazirah,الجزيرة,24.6570831,46.7907504,Coffee,4,985,2,0,0,0,4,True,True,0,18,12,6,0,2,174611,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
940,ChIJ09m0boYHLz4Rrr-umobazuM,باشن كافيه,al jazirah,الجزيرة,24.6626105,46.7868401,Coffee,4,28,3,1,0,1,3,True,False,0,20,5,6,2,1,205357,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
941,ChIJB4qtspUHLz4RH76qLwftgyE,كيان,al jazirah,الجزيرة,24.6547714,46.7907497,Coffee,3,191,2,0,2,2,1,True,False,0,19,13,6,0,2,188937,3555,4920,18023,20772,27899,5865,10059,12118,6940,3504,1426
942,ChIJSR6u5z8GLz4RbH0ddVVVNAs,فهد للوجبات السريعة - مطعم كيرلا الهند,al faisaliyah,الفيصلية,24.6427653,46.7678622,Restaurants,3,304,0,0,0,2,6,True,True,0,5,18,20,0,2,171875,1272,8150,6456,7088,13555,2849,4887,5887,3371,1702,692
943,ChIJYdEWsDgGLz4RRadomOwlS2s,مطعم زھور خیبر,al faisaliyah,الفيصلية,24.6450687,46.7724942,Restaurants,3,542,0,0,1,2,3,True,True,1,5,14,19,0,1,187500,1272,8150,6456,7088,13555,2849,4887,5887,3371,1702,692
944,ChIJa7YkXhcHLz4RtvUaiv9fFbw,Best Life Restaurant Pakistani food,al faisaliyah,الفيصلية,24.6434562,46.7682882,Restaurants,4,14,0,0,0,0,0,False,True,0,5,17,20,0,2,171875,1272,8150,6456,7088,13555,2849,4887,5887,3371,1702,692
945,ChIJT3VRrtQJLz4RJmKmWKAS7tA,Holistic Food Restaurant,al faisaliyah,الفيصلية,24.6345371,46.7960115,Restaurants,3,3,0,0,0,0,0,True,True,0,5,17,3,0,1,63928,1272,8150,6456,7088,13555,2849,4887,5887,3371,1702,692
946,ChIJOaSG6QoHLz4RBqggV8pGJfQ,HERA RESTAURANT (SOUTH INDIAN),as sulai,السلي,24.6578892,46.8123103,Restaurants,3,131,1,0,1,2,1,False,True,0,15,20,5,0,0,138571,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
947,ChIJAegy8uwHLz4RUyT1P1RTkIE,مطعم ورثة البخاري والباكستاني,as sulai,السلي,24.6580177,46.8122341,Restaurants,3,949,3,1,0,0,3,False,True,1,15,20,5,0,0,124375,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
948,ChIJIQ9Cae4HLz4RCX-EdLRDQk0,مطعم فلافل مصري,as sulai,السلي,24.6547371,46.8140769,Restaurants,4,425,1,0,1,1,5,False,True,0,12,20,7,0,0,113333,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
949,ChIJI4pEYfKpLz4RhcVrv-YXKrY,KERALA RESTAURANT RABEEH CORNER,as sulai,السلي,24.6855839,46.8431781,Restaurants,4,45,1,0,0,1,4,True,True,1,10,18,7,6,4,295289,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
950,ChIJZbjEB3mpLz4RF9Fp8xtP8qc,Scoop Restaurant,as sulai,السلي,24.6859389,46.8351366,Restaurants,4,8,1,0,1,0,2,True,True,0,18,16,7,5,3,293284,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
951,ChIJYbfAE6WpLz4RvaSipgjgA64,مطعم ماماميا للاكلات الإيطالية,as sulai,السلي,24.684771,46.8411626,Restaurants,4,1103,0,0,0,2,5,True,True,1,11,18,6,6,4,295358,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
952,ChIJadC10TEJLz4RZdz8fozNsbg,مطاعم سيف الإمارات,as sulai,السلي,24.6331717,46.81021030000001,Restaurants,0,0,0,0,0,0,0,True,True,0,2,16,4,0,1,62250,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
953,ChIJLzVAqaOpLz4RpkjN6zCxxXc,مطعم الذوق الاصلي بخاري برياني,as sulai,السلي,24.6665697,46.8565599,Restaurants,4,5,0,0,0,0,0,True,True,0,16,19,10,0,1,25000,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
954,ChIJjVmAZ6WpLz4RuTw59Mw8FRw,ساعة الصفر كافية | zero hour coffee,as sulai,السلي,24.6895576,46.8421898,Coffee,4,423,0,0,1,1,5,True,True,1,11,18,6,7,4,344352,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
955,ChIJmyg59d2pLz4RHk6NtZTOtJg,ارابيكا ستار,as sulai,السلي,24.6847958,46.8414764,Coffee,4,2,0,0,0,0,0,True,True,0,11,18,6,6,4,295289,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
956,ChIJj9dk1L-pLz4RtisfomTpASI,كوفي فلة حجاج | FALT HGAG COFFEE,as sulai,السلي,24.6895756,46.8421429,Coffee,4,231,0,0,0,1,7,True,True,0,11,18,6,7,4,344352,303,27924,6750,8832,25857,5435,9322,11230,6432,3248,1321
957,ChIJkRhn2jYHLz4RstMpcU4yXW0,MeNa Restaurant,as safa,الصفا,24.676045,46.7799815,Restaurants,4,257,0,0,0,0,0,True,True,0,20,8,10,12,5,87555,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
958,ChIJ4x1AONMHLz4R8ZWJqgpm_ls,Tanoor Indian Restaurant,as safa,الصفا,24.6732225,46.7536029,Restaurants,4,116,2,1,1,1,4,True,True,1,20,19,8,2,10,83240,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
959,ChIJfx3vtZ8GLz4RUdo_qJD8Xz0,Sri Lankan Restaurant - تمل رئيس للوجبات السريعه,as safa,الصفا,24.6733699,46.7492339,Restaurants,3,134,2,1,1,0,4,True,True,0,20,20,11,5,10,98616,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
960,ChIJ8_Shm00GLz4RUUaaTWvcBFk,ستاربكس كافيه,as safa,الصفا,24.660029,46.78311799999999,Coffee,3,1355,2,1,0,1,4,False,True,0,15,7,6,0,2,223500,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
961,ChIJL2fKzDUHLz4RA1pyGuZMT5w,Dr. Cafe Coffee,as safa,الصفا,24.6746084,46.7800616,Coffee,4,4,0,0,0,1,0,True,True,1,20,9,7,12,3,87800,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
962,ChIJZ_xcIAoHLz4RIxZq-Ub7V20,بي كافيه B CAFE,as safa,الصفا,24.6784091,46.7689564,Coffee,4,241,0,0,0,1,8,True,True,0,20,16,13,4,8,106416,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
963,ChIJc2BqZdgHLz4RGy7aFdl4Y4U,Oi,as safa,الصفا,24.67832,46.7772227,Coffee,4,155,0,0,0,1,5,True,True,0,20,8,11,12,6,95727,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
964,ChIJuUmYllcDLz4ROVK_nxCkulk,Starbucks,as safa,الصفا,24.678181,46.77222099999999,Coffee,4,125,1,1,0,0,4,False,False,1,20,15,14,7,7,115500,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
965,ChIJgzUcmCUHLz4RvpA5sGRmg7k,كودا,as safa,الصفا,24.6778083,46.77732930000001,Coffee,4,871,0,0,1,2,5,True,True,0,20,8,9,12,5,95727,1285,1960,2710,3791,5752,1209,2074,2498,1430,722,294
966,ChIJKRZOo1oHLz4RKPpDjwpvg5s,Food Corner Restaurant Sulay,al faiha,الفيحاء,24.6702406,46.8107853,Restaurants,3,12,1,1,0,1,4,True,True,1,20,17,5,2,3,56538,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
967,ChIJcb-Q7gYHLz4RT6R2_zIkbv4,مطعم طاوله فطير - Tawlet Fateer Restaurant,al faiha,الفيحاء,24.6923561,46.8104193,Restaurants,4,261,0,0,0,0,8,True,True,0,20,8,9,7,6,63500,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
968,ChIJB97_2CmoLz4RgzJ1bU-LWAo,Malabar kerala Restaurant,al faiha,الفيحاء,24.6773165,46.8253206,Restaurants,3,389,3,0,1,2,2,True,True,1,16,16,12,5,1,230166,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
969,ChIJUy3syimoLz4RMtHZw-zSAfg,"New Alankar Restaurant 1 ,As sulay branch",al faiha,الفيحاء,24.6769498,46.82640019999999,Restaurants,3,215,2,1,0,0,2,True,True,1,16,17,13,6,1,244178,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
970,ChIJW_yY2PoHLz4RL3oXGJ-ypok,THARAVAD RESTAURANT,al faiha,الفيحاء,24.6770474,46.8263912,Restaurants,4,8,0,0,1,2,1,True,True,1,16,17,13,6,1,244178,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
971,ChIJgyXV55oHLz4R3dy6nwyjd-c,مطعم مكه البخاري,al faiha,الفيحاء,24.6719799,46.8141948,Restaurants,3,225,3,0,1,0,2,False,True,1,20,18,9,3,2,57750,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
972,ChIJjUO_IwYHLz4Re0BytYIVM4E,مطعم سفرة الرياض البخاري,al faiha,الفيحاء,24.6733381,46.8169675,Restaurants,3,51,3,1,1,1,1,True,True,1,20,16,10,4,2,50545,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
973,ChIJ9WX5WHgHLz4RRu7kSmhqi6M,مطعم عين الخبير للوجبات السريعة,al faiha,الفيحاء,24.68256,46.8180255,Restaurants,4,1049,1,0,1,1,4,True,True,1,20,15,6,5,2,67510,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
974,ChIJk3881QsHLz4RSVjdMFDRytQ,Coffee Halo,al faiha,الفيحاء,24.6774847,46.8011121,Coffee,4,183,1,0,1,0,6,True,True,0,20,9,8,14,4,79307,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
975,ChIJh52ek64HLz4Rf-wrm2uCBAE,جاما كافيه,al faiha,الفيحاء,24.6698274,46.8110964,Coffee,4,121,1,0,0,2,5,True,True,1,20,20,5,2,3,56538,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
976,ChIJDd-OysEHLz4RyZRJi5oHfDs,Barn's | بارنز,al faiha,الفيحاء,24.6701664,46.8094318,Coffee,3,31,3,0,0,2,3,True,False,0,20,17,4,2,3,56538,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
977,ChIJtaYf434HLz4Ry36d5MKSMgk,فاست كوفي,al faiha,الفيحاء,24.685023,46.8221335,Coffee,3,126,2,0,3,1,1,True,True,0,20,11,7,5,3,69847,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
978,ChIJ49hS_NcHLz4RhR9kUe6SeI4,Crepe & More,al faiha,الفيحاء,24.6929894,46.8217782,Coffee,4,10,0,0,0,0,0,True,True,0,20,9,8,6,5,68386,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
979,ChIJXRlYuXsHLz4RFutm4eJF5cI,دانكن دونتس,al faiha,الفيحاء,24.6946039,46.81276630000001,Coffee,3,156,4,1,0,1,1,True,True,1,20,8,8,5,8,63425,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
980,ChIJ8V5aLB8HLz4RcJ6SZ_BMkmk,عنوان القهوة,al faiha,الفيحاء,24.6921656,46.8104728,Coffee,4,99,1,1,0,2,1,True,True,0,20,8,9,7,6,63500,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
981,ChIJn36PvRoHLz4REFbPMamynJ4,هاز كوفي,al faiha,الفيحاء,24.6875883,46.7997594,Coffee,4,155,1,2,0,2,4,True,True,1,20,9,8,18,7,78500,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
982,ChIJC81fbwWpLz4Rnp54Z4heZLU,كايروكي كافيه,al faiha,الفيحاء,24.6767401,46.8258514,Coffee,4,72,1,0,0,0,6,False,True,0,16,16,14,6,1,230166,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
983,ChIJ5xRSrUcHLz4RkJItChR99bM,كاس القهوه,al faiha,الفيحاء,24.6901046,46.811364,Coffee,4,5,0,0,1,0,3,True,True,1,20,9,7,6,6,56898,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
984,ChIJa8KZSDAHLz4RNoJukwjmNnE,دان كافية DAN CAFE,al faiha,الفيحاء,24.6848125,46.8131875,Coffee,3,16,1,0,1,0,5,True,False,1,20,11,6,5,4,62033,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
985,ChIJWyGnmtAHLz4RpZ7SOLkCDDk,بلو سكاي,al faiha,الفيحاء,24.6930873,46.8109705,Coffee,4,89,2,1,0,1,5,True,True,0,20,8,10,6,7,65068,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
986,ChIJa0TlzQQHLz4R1Qvnvkx3A0Y,اورجين كوفي,al faiha,الفيحاء,24.6943513,46.8140712,Coffee,2,27,3,0,0,0,3,True,True,1,20,8,7,5,7,64259,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
987,ChIJR7CWq9-pLz4ROH8N708p3Qw,مقهى بلو كافيه لاونج,al faiha,الفيحاء,24.6774609,46.8259051,Coffee,3,304,0,0,1,1,6,False,True,1,17,16,13,6,1,230166,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
988,ChIJF3ray-IHLz4Rv--TMQ4OoAI,بوفية هلالة العنزي لتقديم الوجبات,al faiha,الفيحاء,24.6703563,46.810573,Coffee,3,5,1,0,0,0,1,True,True,0,20,17,5,2,3,56538,4349,9440,18511,14769,27781,5840,10016,12066,6910,3489,1420
989,ChIJUe1BGjapLz4Rolx2Df2VEbE,Indian restaurant,an nasim al gharbi,النسيم الغربي,24.7070605,46.8350082,Restaurants,0,0,0,0,0,0,0,True,True,0,20,8,7,5,2,246636,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
990,ChIJb4-S5x6pLz4Rb9SgUc6WwmE,tanoor alreef restaurant,an nasim al gharbi,النسيم الغربي,24.7069645,46.8453867,Restaurants,5,1,0,0,0,0,0,True,True,0,20,10,8,4,2,230440,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
991,ChIJJYjPdACpLz4RsxCDsqKa2KE,مطعم فول,an nasim al gharbi,النسيم الغربي,24.7005847,46.840936,Restaurants,3,51,2,0,2,1,1,True,True,0,20,10,4,6,3,315798,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
992,ChIJexiTmempLz4RAESoyJQJhyY,مطعم ركن الشارقة,an nasim al gharbi,النسيم الغربي,24.7093455,46.8388386,Restaurants,4,317,1,0,2,0,3,True,True,0,20,11,7,6,3,221645,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
993,ChIJJ-GTSO2pLz4RaO-kQ3_iOuM,مطعم فلاح Bangladesh Hotel,an nasim al gharbi,النسيم الغربي,24.7098989,46.8389834,Restaurants,5,1,0,0,0,0,0,True,True,0,20,12,9,6,3,217912,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
994,ChIJW3WEpMKpLz4R8GieHY36nY0,كودو,an nasim al gharbi,النسيم الغربي,24.7060216,46.83585069999999,Restaurants,3,795,1,1,1,1,2,True,True,1,20,8,5,4,2,327227,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
995,ChIJX5lLN5IBLz4RuxYFOslMcl8,Bukhari Restaurant,an nasim al gharbi,النسيم الغربي,24.7491987,46.8100938,Restaurants,3,16,4,0,0,0,2,True,True,1,20,16,14,14,3,84150,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
996,ChIJF8zWmi4BLz4Rn2riLJlsR-s,NEW MALABAR RESTAURANT,an nasim al gharbi,النسيم الغربي,24.717537,46.8018435,Restaurants,4,25,0,1,1,0,4,True,True,0,20,9,6,4,11,125907,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
997,ChIJYfarfxWqLz4RpK90KbSoK8Y,Pakistan Restaurant,an nasim al gharbi,النسيم الغربي,24.745382,46.8446181,Restaurants,3,41,2,0,0,2,1,True,True,0,20,9,9,4,3,70478,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
998,ChIJL9C0EfyrLz4RrKONvidAIdA,Cusina Restaurant - Naseem,an nasim al gharbi,النسيم الغربي,24.7489863,46.8427977,Restaurants,4,25,0,0,0,2,5,True,True,0,20,8,7,4,3,87045,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
999,ChIJiZwztGqqLz4RcCplMDsmZwA,FILIPINO RESTAURANT,an nasim al gharbi,النسيم الغربي,24.7476588,46.8436116,Restaurants,4,54,1,0,0,2,2,True,True,1,20,8,9,4,3,80041,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1000,ChIJTxp0QtWrLz4RRpeMbSa11N8,Al Sahna Indian Restaurent,an nasim al gharbi,النسيم الغربي,24.7382947,46.8439515,Restaurants,5,1,0,0,0,0,1,True,True,0,20,5,10,6,2,63297,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1001,ChIJdd1FsWqqLz4REjtpm4Fei8E,Kabayan Restaurant,an nasim al gharbi,النسيم الغربي,24.7476922,46.8437633,Restaurants,4,389,3,1,0,2,2,True,True,0,20,8,9,4,2,80041,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1002,ChIJg_J7Nz6qLz4RUxePQgza87Y,عصائر روان سبا,an nasim al gharbi,النسيم الغربي,24.7452424,46.8455898,Restaurants,4,734,0,1,0,0,8,True,True,0,20,8,7,4,3,78450,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1003,ChIJF6yKnBWqLz4RnDV2RBzjIlM,BAHAY KUBO Kambingan @ Iba Pa,an nasim al gharbi,النسيم الغربي,24.7449913,46.8439533,Restaurants,4,118,0,1,0,2,3,True,True,0,20,9,9,4,3,78440,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1004,ChIJtTMO4varLz4RkHBJX_NAhKw,لقمة اليوم,an nasim al gharbi,النسيم الغربي,24.7503957,46.8346119,Restaurants,4,359,1,0,0,2,5,True,True,1,20,12,8,8,4,110394,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1005,ChIJD2TbfRSqLz4RcCqU8_upITM,مطاعم ركن ميرا البخاري,an nasim al gharbi,النسيم الغربي,24.7438059,46.8401311,Restaurants,3,285,3,0,2,3,2,True,True,1,20,8,10,4,3,74633,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1006,ChIJVZSeGsarLz4RgdpvDEtWcWA,Kaibigan Grill,an nasim al gharbi,النسيم الغربي,24.7446325,46.8460519,Restaurants,4,35,2,0,1,0,5,True,True,1,20,8,7,4,3,63695,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1007,ChIJhVJ6Kj6qLz4RXnI7sJTIwBg,مطعم برياني,an nasim al gharbi,النسيم الغربي,24.7454684,46.8446503,Restaurants,3,99,2,1,1,0,1,False,True,1,20,8,8,4,3,70478,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1008,ChIJL7eedBOqLz4RYfnAZ6lM-jA,مخابز لهيب,an nasim al gharbi,النسيم الغربي,24.7434154,46.8387108,Restaurants,3,114,2,0,0,1,2,True,True,1,20,9,10,4,3,73206,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1009,ChIJn96Aj2YBLz4RBU4lridIqhg,KASHMiR RESTAURANTمطعم كشمير البخارى,an nasim al gharbi,النسيم الغربي,24.7303936,46.8239689,Restaurants,3,12,3,0,0,1,0,True,True,0,20,13,11,7,3,389401,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1010,ChIJpclZpXqrLz4RBpnQ6SgQY2w,KolaPata Restaurant বাংলাদেশি,an nasim al gharbi,النسيم الغربي,24.7255116,46.8268519,Restaurants,4,26,1,0,0,0,4,True,True,1,20,11,10,6,4,400342,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1011,ChIJ7yg8pzYBLz4RX4d7vuEowgI,Hamburgini هامبرغيني - Al Naseem,an nasim al gharbi,النسيم الغربي,24.7253658,46.8217445,Restaurants,4,125,5,0,1,0,4,True,True,0,20,14,10,8,5,372814,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1012,ChIJI3kxkRyrLz4RFM5t0lZ0Ah8,مطعم بيبول people restaurant,an nasim al gharbi,النسيم الغربي,24.7231984,46.8272443,Restaurants,3,35,4,1,1,2,1,True,True,1,20,11,10,7,4,400860,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1013,ChIJwVJ75pCrLz4R5FWuarRaZcI,مطعم مشري البخاري,an nasim al gharbi,النسيم الغربي,24.7320858,46.825809,Restaurants,4,22,0,0,1,1,5,True,True,0,20,11,13,8,3,392673,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1014,ChIJd6xn6hSpLz4RXWz2CM4WhxE,Veloce,an nasim al gharbi,النسيم الغربي,24.7016507,46.834747,Coffee,5,1,0,0,0,0,1,True,True,0,20,7,5,5,2,339283,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1015,ChIJsQ-bgMKpLz4RsPI6nh6yKtk,Coffee جورمية,an nasim al gharbi,النسيم الغربي,24.7017875,46.8345398,Coffee,4,98,1,1,0,2,5,True,True,0,20,7,5,5,2,344543,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1016,ChIJlWNSah6pLz4Rfz7fIa6WQ7E,RATIO Speciality Coffee | ريشيو للقهوة المختصة,an nasim al gharbi,النسيم الغربي,24.7020852,46.8350567,Coffee,4,390,2,0,0,0,7,True,True,1,20,8,5,5,2,344543,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1017,ChIJyV2jo82pLz4RrCh3PcO5k4w,كوستا كوفي,an nasim al gharbi,النسيم الغربي,24.7006449,46.8356892,Coffee,4,175,1,0,1,1,5,True,True,0,20,10,6,5,2,332808,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1018,ChIJqwjklrypLz4RSdwmHukJBbo,مقهى بارنز,an nasim al gharbi,النسيم الغربي,24.7102879,46.8320328,Coffee,3,31,1,1,1,3,2,True,True,0,20,9,8,7,3,237774,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1019,ChIJYd59EAapLz4R8QzQjrcppio,نكست كافية,an nasim al gharbi,النسيم الغربي,24.7077603,46.8388491,Coffee,4,26,1,0,0,0,5,True,True,1,20,11,6,4,2,227117,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1020,ChIJXUdAGNIBLz4RHFOjipY2dYc,PUBLIC CAFE,an nasim al gharbi,النسيم الغربي,24.7473125,46.8233125,Coffee,4,274,0,0,0,2,4,True,True,0,20,16,13,8,2,97795,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1021,ChIJn51OIIMALz4RYpzjXU4oEbo,بيني كافيه,an nasim al gharbi,النسيم الغربي,24.7501161,46.8223002,Coffee,3,105,2,0,0,2,5,True,True,1,20,17,14,11,3,87504,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
1022,ChIJqXIUPoMALz4RuwIWsURKd4E,د. كيف كافيه,an nasim al gharbi,النسيم الغربي,24.750503,46.822195,Coffee,4,376,1,0,0,0,4,True,True,0,20,18,13,11,3,87322,19093,35608,59392,61884,103865,21835,37449,45113,25836,13047,5309
