,place_id,name,types,price_level,rating,user_ratings_total,lat,lng,place,neighbhood,city,provinces,opeining_days,delivery,dine_in,schoolNum,companieNum,officeNum,HotelNum,parksNum,isLoved,rated1,rated2,rated3,rated4,rated5
999,ChIJM-C5w27jLj4RYWiMsymfDVs,مطعم الناضج,Restaurants,2.0,3.8,3618,24.8040683,46.7978156,اشبيلية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,17.0,11.0,20.0,3.0,0,1,0,1,1,5
1000,ChIJSZHkhnEBLz4Rc5iwKPTn5S8,Zaatar W Zeit - Al Waha Plaza,Restaurants,2.0,4.5,437,24.7862201,46.7998122,طريق الملك عبدالله,اشبيلية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,7.0,13.0,11.0,4.0,1,0,0,1,0,5
1001,ChIJSTQZGOX_Lj4RSMwEkJLxE6s,Warda Al Usmaniya Restaurant,Restaurants,1.0,4.0,65,24.7931102,46.7867429,Ishbiliyah District,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,15.0,13.0,20.0,4.0,0,3,1,0,0,4
1002,ChIJGYPxcKmrLz4RaYKoyN3cZYI,Grilled Burgerبرجرمشوىالوطني,Restaurants,,3.5,25,24.7981669,46.8469966,طرق الشيخ عيسى بن سلمان ال خليفية,حي المعيزيلة,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,2.0,4.0,4.0,1.0,1,3,0,1,1,1
1003,ChIJiSs7l5CqLz4RUnIrWtn8biQ,مطعم البخاري,Restaurants,,3.2,83,24.776852,46.8356389,البسالة,حي المعيزيلة,الرياض,امارة منطقة الرياض,7.0,True,True,13.0,5.0,4.0,20.0,8.0,0,2,1,2,1,1
1004,ChIJUcM6iP4BLz4RIkE0HhvxbbU,Grilled Burger,Restaurants,,3.8,45,24.7805396,46.8211405,ابن الهيثم,الخليج,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,7.0,6.0,20.0,4.0,1,4,0,0,0,2
1005,ChIJXbtFDpmqLz4RKmeMZ_jIk1I,مطعم ليمونة,Restaurants,2.0,3.7,7259,24.7788826,46.83154649999999,حي المعيزيلة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,13.0,4.0,3.0,20.0,6.0,1,3,0,1,0,3
1006,ChIJi1b9bSQBLz4RBMMp59iu82s,مطعم شاميانا,Restaurants,,4.2,110,24.7799562,46.8271013,الامير بندر بن عبدالعزيز,حي الخليج,الرياض,امارة منطقة الرياض,7.0,True,True,16.0,6.0,6.0,20.0,4.0,1,2,1,1,1,3
1007,ChIJ7VKBi2IBLz4RFjcywISmgtY,مطاعم لمسة كرم الدمشقية,Restaurants,1.0,3.7,455,24.7767167,46.8218232,الخليج,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,6.0,20.0,6.0,0,1,1,1,0,4
1008,ChIJI9bKuC7_Lj4RBKDETL2MJ2U,Pakistani restaurant,Restaurants,,4.0,11,24.8083658,46.7919794,النصر,اليرموك,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,20.0,16.0,20.0,3.0,0,0,0,0,1,0
1009,ChIJq-Wdkf__Lj4RoMy15vufav0,Silver spoon Indian restaurant,Restaurants,,3.8,18,24.820536,46.7679739,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,17.0,12.0,20.0,4.0,1,0,0,0,1,5
1010,ChIJ8WpJrTr_Lj4RX6f_INRJ7K4,Al quel restaurant,Restaurants,,4.0,2,24.8176514,46.7743458,Riyadh,Riyadh Principality,Riyadh Province,السعودية,,True,True,20.0,18.0,12.0,20.0,2.0,0,0,0,0,0,0
1011,ChIJlasiMaD_Lj4RGZfWBzfSO5U,Kitchen 35,Restaurants,,4.0,5,24.7929935,46.7682042,طريق الشيخ حسن بن حسين بن علي,اليرموك,الرياض,امارة منطقة الرياض,,True,True,20.0,20.0,13.0,20.0,4.0,1,1,0,0,1,1
1012,ChIJWdjS4dH_Lj4R0iw1IijTNSc,Lulu Hamah Restaurant,Restaurants,,4.4,8,24.8165725,46.7974509,شارع النجاح,اليرموك,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,17.0,8.0,20.0,5.0,0,0,0,1,0,4
1013,ChIJOYO-E57_Lj4RPacsOG6CTXY,حنيذ ومندي الجنوب,Restaurants,2.0,3.6,4539,24.8192254,46.78680929999999,اليرموك,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,20.0,13.0,20.0,2.0,0,0,0,1,2,5
1014,ChIJ64VJ2Cr_Lj4RvJwWE70GvFk,بارتي بوكس Party Box,Restaurants,,4.4,102,24.8117586,46.7700503,اليرموك,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,20.0,17.0,18.0,3.0,0,0,0,2,1,3
1015,ChIJrU3jAEj_Lj4RPSx1gnR5OOg,كودو,Restaurants,2.0,4.0,549,24.8152164,46.7773355,طريق الدمام الفرعي,اليرموك,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,20.0,14.0,19.0,1.0,0,1,0,0,1,4
1016,ChIJxcFw7E7-Lj4RWaU3ClU4IXw,مطاعم غذاء بلدي,Restaurants,2.0,3.7,1147,24.8074519,46.780461,اليرموك,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,20.0,17.0,20.0,3.0,1,3,0,0,1,4
1017,ChIJHcLWFnz_Lj4Rk6XW_9ewC5M,Rama Restaurant,Restaurants,,4.3,18,24.8213949,46.7948874,prince Abdullah bin abdulrahma,اليرموك,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,17.0,10.0,20.0,3.0,1,1,0,0,0,5
1018,ChIJm8BbKlz-Lj4Rf6E-1OFiADo,بيت الشاورما,Restaurants,2.0,4.3,22333,24.8116689,46.7688505,طريق الدمام الفرعي,اليرموك,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,20.0,16.0,20.0,3.0,1,2,1,1,0,2
1019,ChIJT7HgRM__Lj4RQx79dbuzuwM,ويتر برجر,Restaurants,2.0,4.5,5891,24.8131563,46.7682456,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,17.0,14.0,20.0,3.0,1,0,2,0,0,6
1020,ChIJwX1T4K__Lj4RuzWCTR8XRZ4,Fast Food,Restaurants,,4.1,55,24.8339676,46.7589103,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,3.0,11.0,3.0,1,1,0,0,0,4
1021,ChIJI2PQb8X_Lj4RhP4rlpg1em8,Best Pakistani Restaurant,Restaurants,,4.0,131,24.8338713,46.7669357,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,True,20.0,7.0,5.0,11.0,1.0,1,0,0,2,1,5
1022,ChIJvVaWqFb_Lj4R7Ub_AEuTmAI,Rabeya Bangladeshi Restaurant,Restaurants,,4.1,61,24.8362318,46.7578031,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,6.0,3.0,11.0,2.0,1,1,0,1,0,3
1023,ChIJBZFc4Af_Lj4R-SHniyZF0Rk,Chilly mix restaurant,Restaurants,,4.0,1,24.8317092,46.7585813,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,9.0,3.0,12.0,4.0,0,0,0,0,0,0
1024,ChIJq05rUFz_Lj4RfBKLZDOckJA,Shrimp Shack شرمبشاك,Restaurants,2.0,4.2,409,24.8357279,46.7651839,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,6.0,4.0,10.0,1.0,0,3,1,0,1,3
1025,ChIJ8_v3CDr_Lj4RjwJsr39Ztvo,Bismillah restaurant,Restaurants,,4.5,4,24.8387386,46.7760102,Qurtubah,Riyadh,Riyadh Principality,Riyadh Province,,True,True,20.0,5.0,3.0,10.0,1.0,0,0,0,0,0,0
1026,ChIJDf0UPMv_Lj4RFk_630wXLLk,قرية العاذرية,Restaurants,2.0,3.3,338,24.8213062,46.7655815,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,16.0,11.0,17.0,6.0,1,3,0,1,3,1
1027,ChIJiQeZH9D_Lj4Rv_GtlOzCgNw,Bangladeshi Restaurant,Restaurants,,3.7,3,24.824475,46.7811827,علي الفزاري,حي المونسية,الرياض,امارة منطقة الرياض,,True,True,20.0,19.0,10.0,20.0,1.0,0,0,0,0,0,0
1028,ChIJl4WNf3b_Lj4RCwiizJ-uA58,مطعم همبرغيني,Restaurants,,0.0,0,24.8316931,46.76772829999999,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,9.0,6.0,11.0,2.0,0,0,0,0,0,0
1029,ChIJTy9DAuj-Lj4R_OVba9vqRvY,مطعم البخاري,Restaurants,,3.0,40,24.8378485,46.7764483,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,5.0,3.0,9.0,0.0,0,4,0,1,0,0
1030,ChIJ61PUyDP_Lj4RhQM2h_oYULw,مطعم يمي فود,Restaurants,,3.9,10,24.8214954,46.764472,محمد البرقي,المونسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,18.0,10.0,18.0,6.0,0,2,1,0,0,4
1031,ChIJZ1SUueH_Lj4RGvREi9fJPRo,Pakistani Hotel,Restaurants,,4.7,15,24.816845,46.7653391,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,19.0,12.0,20.0,6.0,0,1,0,0,1,3
1032,ChIJAXcHw6X_Lj4RMrWAfa66Mv4,Pezzo Di Bellezza,Restaurants,,0.0,0,24.83145,46.772214,المونسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,9.0,7.0,11.0,1.0,0,0,0,0,0,0
1033,ChIJgQR_ePUfLz4RGXMqnynqY7w,Malaz kerala restaurant,Restaurants,,4.4,13,24.6198209,46.53262549999999,7713,شارع عسير,ظهرة لبن,الرياض,7.0,True,True,20.0,10.0,3.0,7.0,0.0,0,0,0,0,1,4
1034,ChIJUZWHbJ0fLz4RQqTLYi157Nk,Zillion Restaurant,Restaurants,,4.4,15,24.6281295,46.5458091,ظهرة لبن,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,13.0,4.0,10.0,1.0,0,1,0,0,0,4
1035,ChIJi8kNV40fLz4R48qsfhHFkDU,Pakistan Restaurent,Restaurants,,5.0,1,24.6313367,46.538899,شارع ينبع,ظهرة لبن,الرياض,امارة منطقة الرياض,,True,True,20.0,13.0,3.0,9.0,1.0,0,0,0,0,0,1
1036,ChIJ5wjstQwfLz4R4b8bixAcO2Y,Manoosha | منؤشة,Restaurants,,3.0,17,24.6258085,46.5288973,street,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,9.0,2.0,6.0,0.0,1,4,0,0,0,1
1037,ChIJlabSdzgfLz4RbRyRZ8GRB9w,مطعم وفوال ضواحي الطائف,Restaurants,1.0,3.8,1420,24.6291993,46.53549899999999,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,10.0,1.0,6.0,0.0,0,0,0,0,0,0
1038,ChIJLdgb1lYfLz4RCKLdY-RJFf0,مطعم البدري البخاري,Restaurants,,3.5,142,24.6199681,46.5207965,شارع ينبع,ظهرة لبن,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,5.0,2.0,3.0,0.0,0,2,0,1,1,1
1039,ChIJy5Yoh_wfLz4RmqFMhRtHrRc,بوفية هيا الشعبي,Restaurants,,4.0,95,24.6197751,46.5325537,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,10.0,3.0,7.0,0.0,0,2,0,1,0,2
1040,ChIJXUjOfLQfLz4RYFJbUwdzqOE,Tasty Sidewalk Bufia,Restaurants,,0.0,0,24.6408264,46.5454833,ظهرة لبن,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,12.0,4.0,15.0,1.0,0,0,0,0,0,0
1041,ChIJs91mCGYfLz4RC4JoJ-CXGEE,حنيذ الأخوين,Restaurants,,3.8,1957,24.631666,46.5374979,تبوك,ظهرة لبن,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,13.0,3.0,9.0,1.0,1,2,0,0,2,5
1042,ChIJiSXphVcfLz4R60PQw8cTl1w,قرية السلاطين,Restaurants,2.0,3.9,661,24.6211982,46.5180667,المجد,ظهرة لبن,الرياض,امارة منطقة الرياض,7.0,True,True,19.0,5.0,2.0,4.0,1.0,0,3,1,1,1,3
1043,ChIJ_ZTcx9gfLz4RYeRtr-Y0UN0,لبن,Restaurants,,5.0,5,24.6212246,46.51804689999999,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,19.0,5.0,2.0,4.0,1.0,0,0,0,0,0,1
1044,ChIJHSl2i6ofLz4Rdb2b5zkMmeQ,بوفية ميناء عدن,Restaurants,,3.9,39,24.6182563,46.534521,نجد,ظهرة لبن,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,12.0,2.0,6.0,0.0,0,0,0,0,1,6
1045,ChIJs1ttJBgfLz4R8QVNIz71MLk,مطعم الشيف البخاری,Restaurants,2.0,3.6,477,24.6423147,46.5453981,شارع الطائف,حي ضاحية,الرياض,امارة منطقة الرياض,7.0,True,True,19.0,11.0,3.0,15.0,1.0,1,0,3,2,1,2
1046,ChIJP80UN-IfLz4RcuAAhvcd99g,ذوق لبن لتقديم الوجبات,Restaurants,,4.5,30,24.6277402,46.539766,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,12.0,3.0,6.0,1.0,0,1,0,0,0,7
1047,ChIJ-bIQCvEfLz4RmGCZnh7tSME,مطاعم حديقة لبنان,Restaurants,2.0,3.8,860,24.6323523,46.5280296,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,19.0,7.0,2.0,6.0,0.0,1,3,0,0,2,2
1048,ChIJZfmqTlIfLz4RoZ7ocNfllco,شارع ينبيع,Restaurants,,0.0,0,24.6307869,46.5386693,شارع ينبع,ظهرة لبن,الرياض,امارة منطقة الرياض,,True,True,20.0,13.0,3.0,8.0,1.0,0,0,0,0,0,0
1049,ChIJo0il-U0fLz4RLOvA6rWssSg,Healthy & more,Restaurants,,4.0,45,24.629571,46.54125210000001,ظهرة لبن,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,13.0,3.0,8.0,1.0,1,0,0,1,2,4
1050,ChIJYRmWAsQfLz4R71canz8vIvo,مطعم سحابي,Restaurants,,3.7,60,24.6349147,46.5457624,ظهرة لبن,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,14.0,5.0,14.0,1.0,0,0,0,0,1,5
